date,custom_v2_ret,custom_v2_position,custom_v2_ret_5,custom_v2_ret_20,custom_v2_ret_60,flowchart_ret,flowchart_position,flowchart_ret_5,flowchart_ret_20,flowchart_ret_60,optimized_ret,optimized_position,optimized_ret_5,optimized_ret_20,optimized_ret_60,regime_ret,regime_position,regime_ret_5,regime_ret_20,regime_ret_60,regime_tp_ret,regime_tp_position,regime_tp_ret_5,regime_tp_ret_20,regime_tp_ret_60,official_v1_ret,official_v1_position,official_v1_ret_5,official_v1_ret_20,official_v1_ret_60,enhanced_ret,enhanced_position,enhanced_ret_5,enhanced_ret_20,enhanced_ret_60,pullback_add_vol_ret,pullback_add_vol_position,pullback_add_vol_ret_5,pullback_add_vol_ret_20,pullback_add_vol_ret_60
2023-12-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02585069354092584,0.04040566472884333,0.0,0.0,-0.013429017105536567,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.013429017105536567,0.0012855469727743873,0.0012855469727743873,0.0,0.0,-0.013429017105536567,0.0012855469727746094,0.024308562265018763,0.0,0.0,-0.00805741026332174,0.0035127366293188356,0.0035127366293188356,0.0,0.0,-0.013429017105536567,-0.012707045741748635,-0.012707045741748635,0.0,0.0,-0.005371606842214716,0.0005142187891097327,0.0005142187891097327
2023-12-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.022084701429032294,0.04040566472884333,0.0,0.0,0.0,0.0012855469727743873,0.0012855469727743873,0.0,0.0,0.0,0.0012855469727743873,0.0012855469727743873,0.0,1.0,0.0,0.0012855469727746094,0.024308562265018763,0.0,0.0,0.0,0.0035127366293188356,0.0035127366293188356,0.0,0.0,0.0,-0.012707045741748635,-0.012707045741748635,0.0,0.0,0.0,0.0005142187891097327,0.0005142187891097327
2023-12-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00847693460344634,1.0,0.00847693460344634,-0.013607766825585954,0.04888259933228967,0.0,1.0,0.0,0.0012855469727743873,0.0012855469727743873,0.0,1.0,0.0,0.0012855469727743873,0.0012855469727743873,0.008476934603446562,1.0,0.008476934603446562,0.009762481576221171,0.032785496868465325,0.0,0.3,0.0,0.0035127366293188356,0.0035127366293188356,0.0,0.5,0.0,-0.012707045741748635,-0.012707045741748635,0.0,0.25,0.0,0.0005142187891097327,0.0005142187891097327
2023-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.008363227271762197,1.0,0.016840161875208537,-0.005244539553823757,0.057245826604051864,0.008363227271762197,1.0,0.008363227271762197,0.009648774244536584,0.009648774244536584,0.008363227271762197,1.0,0.008363227271762197,0.009648774244536584,0.009648774244536584,0.008363227271762419,1.0,0.01684016187520898,0.01812570884798359,0.041148724140227744,0.0025089681815286813,0.3,0.0025089681815286813,0.006021704810847517,0.006021704810847517,0.0041816136358812095,0.5,0.0041816136358812095,-0.008525432105867425,-0.008525432105867425,0.0020908068179406047,0.25,0.0020908068179406047,0.0026050256070503375,0.0026050256070503375
2023-12-08 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.00954425849910523,1.0,0.007295903376103308,-0.018489187332091483,0.047701568104946634,-0.009544258499105118,1.0,-0.0011810312273429213,0.00010451574543146602,0.00010451574543146602,-0.009544258499105118,1.0,-0.0011810312273429213,0.00010451574543146602,0.00010451574543146602,-0.00954425849910523,1.0,0.007295903376103752,0.008581450348878361,0.031604465641122514,-0.002863277549731702,0.3,-0.0003543093682030207,0.003158427261115815,0.003158427261115815,-0.004772129249552504,0.5,-0.0005905156136712941,-0.013297561355419929,-0.013297561355419929,-0.0023860646247763073,0.25,-0.0002952578068357026,0.00021896098227403016,0.00021896098227403016
2023-12-08 08:00:00,0.0,0.0,0.0,0.0,0.0,0.005717127579083492,1.0,0.0130130309551868,-0.007333327958270686,0.053418695684030126,0.005717127579083492,1.0,0.004536096351740571,0.005821643324514958,0.005821643324514958,0.005717127579083492,1.0,0.004536096351740571,0.005821643324514958,0.005821643324514958,0.005717127579083714,1.0,0.013013030955187466,0.014298577927962075,0.03732159322020623,0.0017151382737250476,0.3,0.0013608289055220268,0.004873565534840862,0.004873565534840862,0.002858563789541746,0.5,0.002268048175870452,-0.010438997565878183,-0.010438997565878183,0.001429281894770984,0.25,0.0011340240879352814,0.0016482428770450142,0.0016482428770450142
2023-12-08 12:00:00,0.0,0.0,0.0,0.0,0.0,-0.008541734466595896,1.0,0.0044712964885909035,-0.0021680201965982304,0.04487696121743423,-0.008541734466596007,1.0,-0.0040056381148554365,0.010986951086187302,-0.002720091142081049,-0.008541734466596007,1.0,-0.0040056381148554365,0.010986951086187302,-0.002720091142081049,-0.008541734466596007,1.0,0.0044712964885914586,0.019463885689634086,0.02877985875361022,-0.0025625203399788354,0.3,-0.0012016914344568086,0.00779386208616939,0.002311045194862027,-0.004270867233298059,0.5,-0.0020028190574276072,-0.007856343685042066,-0.014709864799176242,-0.0021354336166490295,0.25,-0.0010014095287137481,0.004995626151703347,-0.0004871907396040154
2023-12-08 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0030138714820402424,1.0,-0.0009917666328151942,-0.0011174370407184275,0.04789083269947447,0.0030138714820400203,1.0,-0.0009917666328154162,0.012037534242066883,0.0002937803399589711,0.0030138714820400203,1.0,-0.0009917666328154162,0.012037534242066883,0.0002937803399589711,0.0030138714820400203,1.0,-0.0009917666328150831,0.020514468845513667,0.03179373023565024,0.0009041614446121393,0.3,-0.0002975299898446693,0.00752005053508531,0.0032152066394741663,0.0015069357410200102,0.5,-0.0004958833164075971,-0.007331052107102165,-0.013202929058156232,0.0007534678705101161,0.25,-0.000247941658203632,0.004963778691749243,0.0002662771309061007
2023-12-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0025670558334642823,1.0,-0.006787938071113109,0.0014496187927458548,0.050457888532938755,0.0025670558334642823,1.0,-0.006787938071113331,0.003836733985614682,0.0028608361734232535,0.0025670558334642823,1.0,-0.006787938071113331,0.003836733985614682,0.0028608361734232535,0.0025670558334642823,1.0,-0.00678793807111322,0.012313668589061466,0.034360786069114524,0.0007701167500393513,0.3,-0.0020363814213339992,0.0018294536311748155,0.003985323389513518,0.0012835279167320301,0.5,-0.0033939690355567764,-0.01143145223532871,-0.011919401141424202,0.0006417639583660151,0.25,-0.0016969845177782217,0.0012984002141486206,0.0009080410892721158
2023-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0005510973195475,1.0,0.0033074177475396205,0.0020007161122933548,0.051008985852486255,0.000551097319547722,1.0,0.0033074177475395095,-0.015518381533357717,0.0034119334929709755,0.000551097319547722,1.0,0.0033074177475395095,-0.015518381533357717,0.0034119334929709755,0.0005510973195475,1.0,0.0033074177475395095,-0.007041446929910933,0.034911883388662024,0.0001653291958643166,0.3,0.0009922253242620194,-0.009948944876072896,0.004150652585377834,0.000275548659773861,0.5,0.0016537088737695882,-0.021109009994814798,-0.01164385248165034,0.00013777432988715255,0.25,0.0008268544368852382,-0.006526310591372542,0.0010458154191592683
