instrument,datetime,custom_v2_ret,custom_v2_position,custom_v2_ret_5,custom_v2_ret_20,custom_v2_ret_60,flowchart_ret,flowchart_position,flowchart_ret_5,flowchart_ret_20,flowchart_ret_60,optimized_ret,optimized_position,optimized_ret_5,optimized_ret_20,optimized_ret_60,regime_ret,regime_position,regime_ret_5,regime_ret_20,regime_ret_60,regime_tp_ret,regime_tp_position,regime_tp_ret_5,regime_tp_ret_20,regime_tp_ret_60,official_v1_ret,official_v1_position,official_v1_ret_5,official_v1_ret_20,official_v1_ret_60,enhanced_ret,enhanced_position,enhanced_ret_5,enhanced_ret_20,enhanced_ret_60,pullback_add_vol_ret,pullback_add_vol_position,pullback_add_vol_ret_5,pullback_add_vol_ret_20,pullback_add_vol_ret_60
ETH4H,2023-12-18 08:00:00,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,-1.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776,-0.0124570664576657,0.0,-0.0362335086286114,-0.0618363873734902,-0.0960156500526776
ETH4H,2023-12-18 12:00:00,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901,0.0061390363346915,0.0,-0.035909786554943,-0.0520839181898875,-0.0813348792513901
ETH4H,2023-12-18 16:00:00,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763,0.009061888102154,0.0,-0.0098205472910808,-0.043237685813173,-0.0752868626312763
ETH4H,2023-12-18 20:00:00,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017,0.0205314731619388,0.0,0.0205534545175331,-0.0045818369279533,-0.0573224453028017
ETH4H,2023-12-19 00:00:00,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163,0.0078671328671329,0.0,0.0311424640082514,-0.0015456652338745,-0.0500064097552163
ETH4H,2023-12-19 04:00:00,0.0049355781868902,1.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061,0.0049355781868902,0.0,0.0485351086528073,0.0130143030663853,-0.0546588801907061
ETH4H,2023-12-19 08:00:00,-0.0050359008123282,1.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666,-0.0050359008123282,0.0,0.0373601715057876,-0.0071974029192263,-0.0484645786411666
ETH4H,2023-12-19 12:00:00,-0.0202008459495469,1.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331,-0.0202008459495469,0.0,0.0080974374540867,-0.0216537737674131,-0.0714369538127331
ETH4H,2023-12-19 16:00:00,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103,-0.0067583601051401,0.0,-0.0191923958129921,-0.0337882620787111,-0.0760705631105103
ETH4H,2023-12-19 20:00:00,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413,0.0006891640440145,0.0,-0.0263703646361105,-0.0345368997955599,-0.0682809880570413
ETH4H,2023-12-20 00:00:00,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123,0.0036730102614723,0.0,-0.0276329325615284,-0.021230268462425,-0.0690251389365123
ETH4H,2023-12-20 04:00:00,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148,0.0138468927975115,0.0,-0.0087501389516887,-0.0047032142288123,-0.0563861348431148
ETH4H,2023-12-20 08:00:00,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067,-0.0022063600924056,0.0,0.0092443469054525,-0.0013733352849006,-0.0516300259990067
ETH4H,2023-12-20 12:00:00,0.0161614882677725,1.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069,0.0161614882677725,0.0,0.0321641952783651,0.0183115513253858,-0.0416798772759069
ETH4H,2023-12-20 16:00:00,-0.0189972276240782,1.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591,-0.0189972276240782,0.0,0.0124778036102724,-0.003854817914049,-0.0619950312491591
ETH4H,2023-12-20 20:00:00,-0.0009253883001887,1.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579,-0.0009253883001887,0.0,0.0078794050486114,-0.0074519274887208,-0.0616424398611579
ETH4H,2023-12-21 00:00:00,-0.0007854924538239,1.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593,-0.0007854924538239,0.0,-0.0067529802027239,-0.0140527342035678,-0.0195799599308593
ETH4H,2023-12-21 04:00:00,0.0064842709852728,1.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489,0.0064842709852728,0.0,0.0019376508749544,0.0094588879434131,-0.0068242585975489
ETH4H,2023-12-21 08:00:00,0.0171784846815772,1.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529,0.0171784846815772,0.0,0.0029546472887591,0.0364799012716655,0.0049773533411529
ETH4H,2023-12-21 12:00:00,-0.0089834578323414,1.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313,-0.0089834578323414,0.0,0.0129684170804959,0.0302183200629095,0.0094197576314313
ETH4H,2023-12-21 16:00:00,-0.0033187178373245,1.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552,-0.0033187178373245,0.0,0.0105750875433601,0.0393566686832507,0.0203314571986552
ETH4H,2023-12-21 20:00:00,0.006362958236346,1.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719,0.006362958236346,0.0,0.01772353823353,0.0395805905849052,0.0096849850520719
ETH4H,2023-12-22 00:00:00,0.0041347776775588,1.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792,0.0041347776775588,0.0,0.015374044925816,0.03465348016031,0.0107678304384792
ETH4H,2023-12-22 04:00:00,0.0109480611881891,1.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997,0.0109480611881891,0.0,0.0091436214324279,0.0250700681865603,0.0209317044254997
ETH4H,2023-12-22 08:00:00,0.0174626773759356,1.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346,0.0174626773759356,0.0,0.0355897566407049,0.034665612695363,0.0497405149819346
ETH4H,2023-12-22 12:00:00,0.0028143805768832,1.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735,0.0028143805768832,0.0,0.0417228550549126,0.032544415085356,0.0593030228402735
ETH4H,2023-12-22 16:00:00,-0.0041601462302177,1.0,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,0.0,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,1.0,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,1.0,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,1.0,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,0.3,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,0.5,0.0311997505883489,0.0334201696674665,0.0616039913689381,-0.0041601462302177,0.25,0.0311997505883489,0.0334201696674665,0.0616039913689381
ETH4H,2023-12-22 20:00:00,0.0064675884639693,1.0,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,0.0,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,1.0,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,1.0,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,1.0,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,0.3,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,0.5,0.0335325613747594,0.0600886040809827,0.0568597576249632,0.0064675884639693,0.25,0.0335325613747594,0.0600886040809827,0.0568597576249632
ETH4H,2023-12-23 00:00:00,-0.0223792646628702,1.0,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,0.0,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,1.0,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,1.0,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,1.0,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,0.3,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,0.5,0.0002052355237001,0.0444676995232526,0.0514997996636151,-0.0223792646628702,0.25,0.0002052355237001,0.0444676995232526,0.0514997996636151
ETH4H,2023-12-23 04:00:00,0.0047956566309852,1.0,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,1.0,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,1.0,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,1.0,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,1.0,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,0.3,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,0.5,-0.0124617852212502,0.0485741921102233,0.0531004501077386,0.0047956566309852,0.25,-0.0124617852212502,0.0485741921102233,0.0531004501077386
ETH4H,2023-12-23 08:00:00,0.0015194041483674,1.0,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,1.0,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,1.0,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,1.0,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,1.0,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,0.3,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,0.5,-0.013756761649766,0.0464205859971184,0.0551491252428512,0.0015194041483674,0.25,-0.013756761649766,0.0464205859971184,0.0551491252428512
ETH4H,2023-12-23 12:00:00,-0.0007607355525827,1.0,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,1.0,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,1.0,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,1.0,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,1.0,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,0.3,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,0.5,-0.010357350972131,0.0318129576470242,0.0332017343820929,-0.0007607355525827,0.25,-0.010357350972131,0.0318129576470242,0.0332017343820929
ETH4H,2023-12-23 16:00:00,0.002887745458364,1.0,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,1.0,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,1.0,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,1.0,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,1.0,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,0.3,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,0.5,-0.0139371939777363,0.0369070631977938,0.0202439489655706,0.002887745458364,0.25,-0.0139371939777363,0.0369070631977938,0.0202439489655706
ETH4H,2023-12-23 20:00:00,0.0069804373243984,1.0,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,1.0,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,1.0,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,1.0,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,1.0,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,0.3,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,0.5,0.0154225080095322,0.0277260122544197,0.0241659700967873,0.0069804373243984,0.25,0.0154225080095322,0.0277260122544197,0.0241659700967873
ETH4H,2023-12-24 00:00:00,0.0037043134672374,1.0,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,1.0,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,1.0,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,1.0,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,1.0,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,0.3,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,0.5,0.0143311648457844,0.0504275533457353,0.0315920330075324,0.0037043134672374,0.25,0.0143311648457844,0.0504275533457353,0.0315920330075324
ETH4H,2023-12-24 04:00:00,-0.0095007057543803,1.0,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,1.0,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,1.0,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,1.0,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,1.0,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,0.3,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,0.5,0.0033110549430367,0.0418522358915437,0.0082547542813317,-0.0095007057543803,0.25,0.0033110549430367,0.0418522358915437,0.0082547542813317
ETH4H,2023-12-24 08:00:00,-0.0024709543025982,1.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626,-0.0024709543025982,0.0,0.0016008361930212,0.0401667740427694,-0.0053665967475626
ETH4H,2023-12-24 12:00:00,0.001808657967051,1.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994,0.001808657967051,0.0,0.0005217487017082,0.0354911610245476,0.0106889024763994
ETH4H,2023-12-24 16:00:00,-0.0021717041772598,1.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,-1.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561,-0.0021717041772598,0.0,-0.0086303927999499,0.0161409721657106,0.0006007147826561
