date,open,high,low,close,volume,ma20,ma60,ma_cross,momentum_12,macd,macd_signal,macd_hist,trend_strength,atr_14,bb_width_20,bb_pos_20,rel_volume_20,price_position_20,channel_range_20,rsi_14,log_return,trend_score,trend_label,vol_score,vol_label,exhaustion_score,exhaustion_label,volume_score,volume_label,ret,bb_mid,bb_upper,bb_lower,bb_lower_slope,bb_upper_slope,+di,-di,adx,price_percentile_20,volume_ma_20,volume_ratio_ma_20,ma_5,ma_20,ma_60,buy_stars,sell_stars,above_ma20,stood_above_ma20_3d,ma5_below_ma20,ma5_cross_below_ma20,position,buy_hold_equity,strategy_equity
2024-04-19 16:00:00,3081.0,3107.96,3044.21,3104.2,22460.483141,3044.5385,3215.528,-1,0.0342265623177975,-17.642493383271358,-35.24486878295737,17.60237539968601,0.0129481941707021,94.76142857142852,0.0608278625009907,0.815967139157591,0.7526793753438382,0.9051720881030626,0.0852683461117196,51.87023152576887,0.0075018136204161,0.1999999999999999,sideways,-0.4064993888044506,low,0.0,neutral,-0.2473206246561617,normal,0.007530022719896001,3044.5384999999997,3136.5588873661636,2952.5181126338357,-0.025780652891804756,0.05941164403178156,11.399689565164698,26.87138117419244,40.027398462990995,1.0,29840.70492265,0.7526793753438382,3070.176,3044.5384999999997,3215.528,1,0,True,True,False,False,0.7,1.4787890336564817,1.238073003019823
2024-04-19 20:00:00,3104.36,3106.86,3019.73,3056.21,16058.573759,3046.869,3208.0315,-1,0.0239005383819062,-16.959505706323398,-31.58779616763057,14.628290461307175,0.0257011776629985,91.13214285714282,0.060906270865335,0.5501820235706176,0.5580085539059673,0.7238656541614714,0.0866072684795874,47.589475425419245,-0.01558044701411,0.1999999999999999,sideways,-0.4057343543243975,low,0.0,neutral,-0.4419914460940327,low,-0.01545969976161321,3046.8689999999997,3137.583562204857,2956.1544377951423,0.12316013052542374,0.03266875819933901,10.628113761185258,26.954264710384447,40.271225227913575,0.45,28778.364859450005,0.5580085539059673,3085.4919999999997,3046.8689999999997,3208.0314999999996,1,0,True,True,False,False,0.7,1.4559273991853865,1.2246748371830714
2024-04-20 00:00:00,3056.06,3070.6,3017.82,3056.08,12137.364465,3046.7920000000004,3200.4195000000004,-1,0.0102376442509528,-16.24150105109311,-28.518537144323084,12.277036093229974,-0.0088699921840288,85.65499999999994,0.0608860159942059,0.5499160177620233,0.4345652554709062,0.7233745135819252,0.086610952592864,47.5780206664786,-4.2537248729886855e-05,0.1999999999999999,sideways,-0.4059319821531677,low,0.0,neutral,-0.5654347445290938,low,-4.25363440339499e-05,3046.7920000000004,3137.472536963667,2956.1114630363336,-0.0014537386226920468,-0.0035385588619041286,10.178682281209507,25.96747675116811,40.51473921742136,0.45,27929.9007737,0.4345652554709062,3080.022,3046.7920000000004,3200.4195000000004,1,0,True,True,False,False,0.7,1.4558654693566464,1.2246383719499285
2024-04-20 04:00:00,3056.08,3070.81,3049.22,3060.61,7149.935762,3045.617,3192.4816666666666,-1,0.0288318027188017,-15.132505938862778,-25.841330903231025,10.708824964368247,-0.0135401692762889,83.54571428571424,0.0598801205708676,0.5818083968158733,0.2589747867899694,0.7404888737768709,0.0864827599726852,48.047290644473314,0.0014811935305566,0.1999999999999999,sideways,-0.4157465560014657,low,0.0,neutral,-0.7410252132100306,low,0.0014822910395015931,3045.617,3134.931601740247,2956.3023982597533,0.006458999459502124,-0.08098669210596654,10.010325392913714,25.492590920871667,40.735717355655915,0.55,27608.617235,0.2589747867899694,3071.62,3045.617,3192.4816666666666,1,0,True,True,False,False,0.7,1.4580234856965935,1.2259090612896884
2024-04-20 08:00:00,3061.19,3061.59,3030.0,3047.49,8256.663982,3043.231,3184.5796666666665,-1,0.0004957353626746,-15.137794600917914,-23.70062364276841,8.562829041850492,-0.0108763388510224,79.85142857142851,0.0581683226849956,0.524025852693104,0.3021395177888059,0.6909214552873157,0.0868550840199639,46.74220542273081,-0.0042959415129368,-0.1,sideways,-0.4324486568108067,low,0.0,neutral,-0.6978604822111941,low,-0.004286727155697778,3043.231,3129.620435673691,2956.8415643263093,0.01823785235479658,-0.1694188818539999,9.729942570202674,26.482706380467256,41.130465273207754,0.45,27327.322299400003,0.30213951778880593,3064.9179999999997,3043.231,3184.579666666667,1,0,True,True,False,False,0.7,1.4517733368268126,1.2222304649252758
2024-04-20 12:00:00,3047.49,3114.97,3040.11,3109.47,10104.733089,3044.849,3178.425333333333,-1,0.0131140811020389,-10.025154155508972,-20.96552974531652,10.940375589807548,0.0016976998904709,79.60214285714278,0.0593938022493539,0.8499017983576196,0.3731985537137401,0.925082171596961,0.0851238313924881,53.20828901693904,0.0201339926721865,0.1999999999999999,sideways,-0.4204915891028552,low,0.0,neutral,-0.6268014462862599,low,0.020338048689249266,3044.849,3134.8524810216745,2954.845518978326,-0.06750599599468776,0.16717827147165742,13.837832102472282,24.715992793472765,40.20796890745746,1.0,27076.0242462,0.3731985537137401,3065.972,3044.849,3178.425333333333,1,0,True,True,False,False,0.7,1.4812995736369503,1.2396309128188696
2024-04-20 16:00:00,3109.61,3166.46,3087.21,3148.39,17118.301984,3050.2580000000003,3172.201833333333,-1,0.0275424281984333,-2.800548061180052,-17.33253340848923,14.531985347309178,0.0301615399465351,77.33428571428564,0.0655758230010025,0.9753115590711364,0.6286524748752096,0.9401358290541654,0.0958743992961481,56.758580586285106,0.0124389174027095,0.1999999999999999,sideways,-0.3601732918017253,low,1.0,overbought,-0.3713475251247904,low,0.012516602507822938,3050.258,3150.8733126716756,2949.642687328324,-0.17607795793672665,0.5110553605629287,17.45201893267354,22.96904153421787,38.31089122796389,1.0,27230.15126505,0.6286524748752096,3084.4080000000004,3050.258,3172.201833333333,0,0,True,True,False,False,0.7,1.4998404115951716,1.250492089993384
2024-04-20 20:00:00,3148.72,3172.0,3140.8,3155.57,7805.899278,3060.7355,3165.6943333333334,-1,0.0297110151018757,3.4644344692624145,-13.1731398329389,16.637574302201315,0.0325547760529829,71.76499999999994,0.064140460687488,0.9685505643523866,0.3276880299507488,0.9465499853606172,0.0974118780442201,57.400726296968074,0.0022779342206301,0.1999999999999999,sideways,-0.3741781963854437,low,1.0,overbought,-0.6723119700492513,low,0.0022805306839368544,3060.7355,3159.372919162403,2962.0980808375966,0.4222678754542297,0.26975399031579084,17.46087522023101,22.300755611185206,36.44384457842958,1.0,23821.13035735,0.32768802995074886,3104.3059999999996,3060.7355,3165.6943333333334,0,0,True,True,False,False,0.7,1.503260843674823,1.2524883399002593
2024-04-21 00:00:00,3155.21,3197.15,3126.7,3166.6,13946.838693,3068.992,3158.8731666666667,-1,0.0627494017713607,9.213301870956002,-8.695851492159921,17.909153363115923,0.0346303514658841,72.14142857142853,0.0679493394388669,0.953635430940632,0.6235763257220022,0.9081313526192332,0.1050148424177351,58.422208520102046,0.0034893117999436,0.1999999999999999,sideways,-0.3370147687394976,low,1.0,overbought,-0.3764236742779978,low,0.0034954065351109342,3068.9919999999997,3173.8520966241203,2964.131903375879,0.06866155281757269,0.4582927635385259,18.66597830690235,20.827216212047162,34.2316007668445,1.0,22365.888693499997,0.6235763257220022,3125.504,3068.9919999999997,3158.8731666666667,0,0,True,True,False,False,0.7,1.5085153514517804,1.2555529090501658
2024-04-21 04:00:00,3166.61,3191.4,3152.81,3178.68,8796.473897,3078.6825,3152.1295000000005,-1,0.0308909234196981,14.576052093126693,-4.041470775102599,18.61752286822929,0.0430485415866828,73.1507142857143,0.0695594770472614,0.95225775735566,0.396830565612029,0.9444578095868158,0.1046157524507028,59.5657556156951,0.0038075591917624,0.1999999999999999,sideways,-0.3090310984372842,low,1.0,overbought,-0.603169434387971,low,0.0038148171540453024,3078.6825,3186.4368780782033,2970.9281219217964,0.22928192022011462,0.3965144269787668,17.965709142846514,20.045866472610932,32.17737437037265,1.0,22166.82548995,0.396830565612029,3151.7419999999997,3078.6825,3152.1295000000005,0,0,True,True,False,False,0.7,1.5142700616916394,1.2589057023928452
2024-04-21 08:00:00,3179.56,3186.98,3153.6,3169.02,7136.27064,3085.878,3146.233,-1,0.0214012673160104,17.840929878666884,0.3350093556512972,17.505920523015586,0.0191511736726839,60.77500000000003,0.0722833711955753,0.8629585974260722,0.3318378566015897,0.915408672640885,0.1049346485664337,58.18753893233999,-0.0030436244489301,0.1999999999999999,sideways,-0.2798398726988805,normal,1.0,overbought,-0.6681621433984103,low,-0.0030389973196420783,3085.878,3197.51166581825,2974.24433418175,0.11162209666011336,0.34756024248394635,17.35906121581276,19.368977893122437,30.269878430791643,0.95,21505.293920000004,0.3318378566015897,3163.6519999999996,3085.878,3146.2329999999997,0,0,True,True,False,False,0.7,1.5096681990329441,1.2562276346541674
2024-04-21 12:00:00,3169.01,3176.76,3136.77,3159.1,8428.220323,3095.091,3140.404666666667,-1,0.0253489126906847,19.40422808809353,4.148853102139745,15.255374985953788,0.0034017386664295,52.8614285714286,0.0672796441727528,0.801157707780119,0.4019823168676111,0.885577674866181,0.1052641575132157,56.735771526917986,-0.0031352149218974,0.1999999999999999,sideways,-0.3100350875685433,low,0.0,neutral,-0.5980176831323889,low,-0.0031303052678746113,3095.091,3198.671705906173,2991.510294093827,0.5805158545196143,0.03627946381943303,16.63437724522204,20.31731920765279,28.819666329175337,0.85,20966.644475,0.40198231686761116,3165.794,3095.091,3140.404666666667,0,0,True,True,False,False,0.7,1.5049424767167685,1.2534749714664821
2024-04-21 16:00:00,3159.38,3161.98,3116.2,3137.1,11635.15862,3099.647,3134.0585,-1,0.0105985439082534,18.652917818122205,7.049666045336236,11.603251772785969,-0.0058531422215322,52.67500000000005,0.067077303074263,0.6779846934474287,0.5706312761372591,0.8194202201238943,0.106002358866469,53.54509735206083,-0.006988370615616,0.1999999999999999,sideways,-0.2918766822040368,normal,0.0,neutral,-0.4293687238627409,low,-0.006964008736665472,3099.647,3202.197023130282,2997.0969768697178,0.1867512469176713,0.11021191132556396,15.8201563215206,21.522174656043383,27.85180325561345,0.7,20389.9770422,0.5706312761372591,3162.1,3099.647,3134.0585,0,0,True,True,False,False,0.7,1.494462044160734,1.2473645240097433
2024-04-21 20:00:00,3137.09,3169.46,3130.0,3147.6,9860.237147,3103.566,3128.167166666667,-1,0.0299030498558672,18.68932238930529,9.377597314130048,9.31172507517524,-0.0060001263184488,50.700000000000045,0.0675281238657123,0.7071685935007527,0.5277850079215627,0.8509953689781675,0.1056487482526369,54.85016481736639,0.0033414513881754,0.1999999999999999,sideways,-0.2661182833756063,normal,0.0,neutral,-0.4722149920784373,low,0.003347040260112788,3103.566,3207.1507989621136,2999.981201037886,0.09623392871260794,0.15469928290012813,15.956440479668856,20.586789833110647,26.76745169074153,0.7,18682.2986614,0.5277850079215627,3158.3,3103.566,3128.1671666666666,0,0,True,True,False,False,0.7,1.4994640687897502,1.2502870095063714
2024-04-22 00:00:00,3147.41,3210.31,3128.96,3189.93,20695.617933,3109.8625,3122.421333333333,-1,0.043797937226774,21.88161289505524,11.878400430315086,10.003212464740155,0.0035392049529994,51.9571428571429,0.0697274496421522,0.8599741664846063,1.109772179828949,0.9410471507087066,0.1083722840313109,59.75834900285057,0.0133587153036304,0.1999999999999999,sideways,-0.2186805571347565,normal,0.0,neutral,0.109772179828949,normal,0.013448341593595092,3109.8625,3218.2593696735375,3001.465630326463,0.049481286351493736,0.34636883039671496,18.971213719360193,18.7751466461508,24.892593216837863,1.0,18648.52832785,1.109772179828949,3160.5499999999997,3109.8625,3122.421333333333,0,0,True,True,False,False,0.7,1.5196293737941569,1.2620570102620847
2024-04-22 04:00:00,3189.93,3236.83,3182.73,3203.75,16099.745822,3116.824,3117.2023333333336,-1,0.0467684546544642,25.23578223266486,14.549876790785042,10.685905441879818,0.0109592239872262,49.597857142857166,0.0727672476247333,0.8728680126655182,0.8422798007723581,0.9111278276288218,0.1161825985173624,61.239825822045354,0.004323025713822,0.1999999999999999,sideways,-0.1672598659057119,normal,1.0,overbought,-0.1577201992276419,normal,0.004332383469229706,3116.8239999999996,3230.436567509154,3003.2114324908453,0.058164989355291574,0.3783783852341127,20.752759361678816,17.662009828603562,23.689246015997274,1.0,19114.48642985,0.8422798007723581,3167.496,3116.8239999999996,3117.2023333333336,0,0,True,True,False,False,0.7,1.5262129909725386,1.2658844107120242
2024-04-22 08:00:00,3203.75,3224.63,3188.88,3194.9,10946.705406,3127.5875,3111.5805,1,0.0483709544576029,26.870122514465493,17.013925935521133,9.85619657894436,0.0113323414896648,48.38142857142861,0.0639012862040679,0.8297075191632209,0.6697463097600588,0.8376756610274483,0.0808507308522958,59.723528256801444,-0.0027662102610049,1.0,up,-0.2531901157575461,normal,1.0,overbought,-0.3302536902399412,low,-0.002762387826765522,3127.5875,3227.081908863125,3028.093091136875,0.8285017290771579,-0.10384536504350894,19.912609331324102,16.946985005397302,22.571852186645298,0.95,16344.55501505,0.6697463097600588,3174.656,3127.5875,3111.5804999999996,0,0,True,True,False,False,0.7,1.5219969987852247,1.263436606131654
2024-04-22 12:00:00,3194.9,3211.6,3166.95,3183.59,17660.986062,3132.5955,3107.2951666666663,1,0.0238368596577553,26.94215410260585,18.99957156893808,7.942582533667775,0.0148194192088235,50.02857142857147,0.0645703987652961,0.7480691380029896,1.2566770735664117,0.756906077348067,0.068793406186098,57.75542757507787,-0.0035462975886427,1.0,up,-0.2174800413131925,normal,1.0,overbought,0.2566770735664117,normal,-0.003540016901937393,3132.5955,3232.775818321629,3032.415181678371,0.1427330802393989,0.17644142972836896,18.884326469719447,18.60815201599044,21.012192241537814,0.85,14053.7186788,1.2566770735664117,3183.954,3132.5955,3107.2951666666663,0,0,True,True,False,False,0.7,1.516609103684827,1.2603057952734913
2024-04-22 16:00:00,3183.58,3217.19,3169.6,3188.47,12807.449041,3136.888,3106.9995,1,0.0127303161298313,27.080843761660617,20.61582600748259,6.465017754178028,0.012984496124031,51.17142857142861,0.0656523535999281,0.7464140927578313,0.9751713687602585,0.7791881649239752,0.0686881168711011,58.392538389553906,0.0015316870695085,1.0,up,-0.1382654180141581,normal,1.0,overbought,-0.0248286312397415,normal,0.001532860701283667,3136.888,3238.9030958634216,3034.872904136578,0.08104834961442098,0.1895361103317672,18.484895767291842,17.566894063289734,19.693202906433388,0.85,13133.53678265,0.9751713687602583,3192.128,3136.888,3106.9995,0,0,True,True,False,False,0.7,1.5189338541790744,1.2616581065311134
2024-04-22 20:00:00,3188.28,3224.53,3183.8,3200.08,8634.676869,3142.842,3106.378833333333,1,0.0141052171240061,27.807043992980653,22.054069604582203,5.752974388398449,0.0031818880038119,48.73357142857149,0.0655151318460261,0.7730121627678447,0.6970747688040818,0.8321994429478105,0.0684389140271492,59.940453596122424,0.0036346315771813,1.0,up,-0.0966583613519436,normal,1.0,overbought,-0.3029252311959182,low,0.003641244860387527,3142.8419999999996,3245.0145569026404,3040.669443097359,0.1909977499512383,0.18868922157702084,18.462149438372514,16.70531875972711,18.643375069291828,0.95,12387.016795649999,0.6970747688040818,3194.1580000000004,3142.8419999999996,3106.378833333333,0,0,True,True,False,False,0.7,1.5244646642688726,1.2648739107982943
2024-04-23 00:00:00,3200.24,3223.39,3180.83,3183.77,10853.860039,3146.8205,3105.597166666667,1,0.0054222194151456,26.75803227685856,22.99486213903748,3.763170137821081,-0.0062364416699181,46.1128571428572,0.0657657503140417,0.6764684619232303,0.9192977918987252,0.7577279576275056,0.0687895168306755,56.746549791859614,-0.0051097803011125,1.0,up,-0.073792406436539,normal,0.0,neutral,-0.0807022081012748,normal,-0.005096747581310401,3146.8205,3248.8611631643657,3044.779836835634,0.13518055201975354,0.11853895242297519,17.49649612094691,16.196556365986027,17.587289949411534,0.75,11806.68564055,0.9192977918987251,3190.1620000000003,3146.8205,3105.597166666667,0,0,True,True,False,False,0.7,1.5166948526784672,1.2603611906664276
2024-04-23 04:00:00,3183.76,3193.29,3151.77,3160.37,13519.68167,3152.0285,3103.9705000000004,1,-0.0057602526835037,23.76455549326556,23.14880080988309,0.6157546833824696,-0.0108078500109549,46.85000000000007,0.0605552324728078,0.5435867560523061,1.1575326566071176,0.6508835213003967,0.0692988479197055,52.43007815638154,-0.0073769198399938,0.4,up,-0.1304965381591659,normal,0.0,neutral,0.1575326566071175,normal,-0.007349777150987724,3152.0285,3245.2940838507634,3058.7629161492364,0.45924763243752054,-0.10979475990067211,16.58511929076839,18.998627789278416,16.815527439274078,0.5,11679.7410361,1.1575326566071176,3183.256,3152.0285,3103.9705000000004,0,0,True,True,False,False,0.7,1.5055474835052303,1.2538768289496214
2024-04-23 08:00:00,3160.37,3186.08,3152.26,3179.93,9358.627204,3158.221,3102.500333333333,1,0.0034427046847289,22.7087596600436,23.060792579915194,-0.352032919871597,-0.0011496455259629,44.23357142857146,0.0534439634998233,0.6277390258864326,0.8109163853463693,0.7248948411739105,0.0650423122521564,55.47864341032199,0.0061700746191089,0.1,sideways,-0.2280881775878126,normal,0.0,neutral,-0.1890836146536306,normal,0.006189148738913408,3158.221,3241.0434408963183,3075.3985591036817,0.5438683353526486,-0.13097866771449862,15.860412519412328,18.168459855965615,16.09889082271787,0.65,11540.804173049999,0.8109163853463693,3182.524,3158.221,3102.500333333333,0,0,True,True,False,False,0.7,1.514865540814141,1.2593091300858739
2024-04-23 12:00:00,3179.64,3264.0,3172.93,3225.69,29641.486618,3166.475,3101.7253333333333,1,0.0210787882624798,25.273150278914727,23.503264119715105,1.769886159199622,0.0116733103965225,47.98214285714289,0.0475690270211048,0.8859089379911832,2.340354778325029,0.8362820512820515,0.0725426187885382,61.66776541032697,0.0142876968801357,1.0,up,-0.3048591134141917,low,0.0,neutral,1.340354778325029,high,0.014390253873513004,3166.475,3241.2538364447087,3091.696163555291,0.529934710522828,0.006491599147850913,23.699211120594693,16.125151379270736,16.307445699438148,1.0,12665.381715849999,2.340354778325029,3189.968,3166.475,3101.7253333333333,0,1,True,True,False,False,0.7,1.536664840530693,1.2719943747468918
2024-04-23 16:00:00,3225.93,3246.49,3212.65,3218.17,9431.735697,3175.009,3103.964833333333,1,0.0258423384654618,26.39438907969452,24.08148911171099,2.3128999679835296,0.0056529836754082,48.015,0.0349443026173197,0.8838010324092388,0.7412476740807686,0.7953012640135783,0.0695705944682847,60.18702130294037,-0.0023340058330933,1.0,up,-0.4841311349510844,low,0.0,neutral,-0.2587523259192313,normal,-0.002331284159358127,3175.009,3229.813619477056,3120.204380522944,0.9220898645768028,-0.3529565268544754,22.67857420730784,15.430701059963686,16.501103799249833,0.95,12724.135301600001,0.7412476740807686,3193.5860000000002,3175.009,3103.9648333333334,0,0,True,True,False,False,0.7,1.5330824381297212,1.2699186085112437
2024-04-23 20:00:00,3218.21,3222.58,3185.66,3219.37,6754.731426,3180.504,3107.5196666666666,1,0.0228014995552165,27.06778826458276,24.678748942285345,2.389039322297414,0.0111817122468016,47.79571428571428,0.0313372022532081,0.8852465276953135,0.5379412006868676,0.7475535946603308,0.0549144708436743,60.35062992319158,0.0003728132217894,1.0,up,-0.5350831378757557,low,0.0,neutral,-0.4620587993131324,low,0.00037288272527558064,3180.504,3229.6697785052274,3131.3382214947724,0.3568305025570817,-0.004453537843829292,21.586300160588547,18.20843552034922,15.928754943383318,0.95,12556.63521845,0.5379412006868676,3200.7059999999997,3180.504,3107.5196666666666,0,0,True,True,False,False,0.7,1.5336540980873232,1.2702500800093777
2024-04-24 00:00:00,3219.36,3249.0,3210.6,3237.78,11227.714146,3184.9735,3111.9735,1,0.015000329160828,28.7555193836306,25.4941030305544,3.2614163530762,0.0244939674784916,47.26857142857141,0.0334584668785009,0.9874544174635832,0.915643226768576,0.8225981055480395,0.0456485616687978,62.871476504254865,0.0057022215323817,1.0,up,-0.5019466047112938,low,1.0,overbought,-0.0843567732314239,normal,0.005718510143289057,3184.9735,3237.767574393111,3132.1794256068893,0.02686404510194862,0.2507313887561313,24.003087104384186,17.276418591359107,15.954945250233296,1.0,12262.10582655,0.9156432267685761,3216.188,3184.9735,3111.9735,0,0,True,True,False,False,0.7,1.5424243146035324,1.2753348365863109
2024-04-24 04:00:00,3238.16,3275.33,3236.69,3250.15,14744.095155,3189.7025,3114.7461666666663,1,0.0144830277019119,30.736898244610074,26.542662073365538,4.194236171244537,0.0220822470934896,47.20999999999997,0.0366746358523874,1.007118119936355,1.169329597081764,0.8417645949852334,0.0489608171930526,64.50446974164635,0.0038132393503417,1.0,up,-0.4478501522366215,low,1.0,overbought,0.1693295970817641,normal,0.003820518997584621,3189.7025000000003,3247.79245261683,3131.6125473831707,-0.018098523318432758,0.30962315834539567,26.322705771408717,16.368492634543777,16.4807906439106,1.0,12609.0156204,1.169329597081764,3230.232,3189.7025000000003,3114.7461666666663,0,0,True,True,False,False,0.7,1.5483171759998116,1.2787455452663326
2024-04-24 08:00:00,3250.04,3288.62,3242.45,3281.79,17460.899758,3195.462,3118.997166666667,1,0.0271964693730633,34.4629711613934,28.12672389097111,6.336247270422287,0.0173916278377648,44.69714285714284,0.043458761716582,1.1052900634543894,1.3657633150730069,0.9603874260526626,0.0525384012992909,68.34010763129501,0.0096878561232322,1.0,up,-0.3386183421877491,low,1.0,overbought,0.3657633150730068,normal,0.009734935310677928,3195.462,3264.967623254711,3125.956376745289,-0.18061527575012892,0.5288259914528304,26.478665469134437,15.331694266814955,17.207933283344616,1.0,12784.71867365,1.3657633150730069,3241.452,3195.462,3118.997166666667,0,0,True,True,False,False,0.7,1.5633899435485812,1.2874594988797223
2024-04-24 12:00:00,3281.4,3293.78,3168.0,3175.48,36423.297849,3195.302,3121.005,1,-0.0025474385834859,28.50894884649233,28.20316888207536,0.3057799644169776,-0.0132653029516774,49.81714285714286,0.0450224573407801,0.3613535050856569,2.5711664485423387,0.3338213762811131,0.0559222542733698,49.12989746693061,-0.0329302032256702,0.7,up,-0.3138294151919074,low,0.0,neutral,1.571166448542339,high,-0.032393906983688714,3195.302,3264.97594221677,3125.6280577832304,-0.010502992444205717,0.0002547946264419565,22.329175622762133,22.2048613876451,15.998734071731,0.3,14166.059871250001,2.5711664485423387,3232.9139999999998,3195.302,3121.0049999999997,0,0,False,False,False,False,0.7,1.5127456351380342,1.258265408603339
2024-04-24 16:00:00,3175.48,3193.74,3103.09,3134.2,26716.019167,3193.561,3122.0158333333334,1,-0.0170207027194861,20.226236789558698,26.607782463572025,-6.381545674013328,-0.0264554866324777,53.738571428571404,0.0483364377478692,0.1081680358531931,1.7640102828357378,0.1631443704441746,0.0608416820879331,43.96231660486378,-0.0130848439133273,-0.1999999999999999,sideways,-0.2625511378069753,normal,0.0,neutral,0.7640102828357378,high,-0.012999609507853949,3193.5609999999997,3267.3910485982888,3119.7309514017106,-0.18866948570016584,0.07397011262137987,19.907796927721066,27.561826888302587,16.007685823642824,0.05,15145.047297599998,1.7640102828357378,3215.88,3193.5609999999997,3122.015833333333,0,0,False,False,False,False,0.7,1.4930805325965293,1.2468155373249803
2024-04-24 20:00:00,3134.16,3152.71,3112.0,3140.61,10967.792243,3192.6365,3121.7760000000003,1,-0.0185839104022398,14.01777307783459,24.08978058642454,-10.072007508589948,-0.0300113040416581,53.457142857142834,0.0496327901695131,0.1662341406835229,0.7181622346250892,0.1967591378677433,0.0607175039243968,44.930933768105696,0.0020430904616168,-0.1999999999999999,sideways,-0.236920663869849,normal,0.0,neutral,-0.2818377653749108,normal,0.002045178993044683,3192.6364999999996,3268.6016686697635,3116.6713313302357,-0.09807320307863021,0.03705158193396674,18.91575140272038,26.188365669833445,16.015998164703802,0.15,15272.0258936,0.7181622346250892,3196.446,3192.6364999999996,3121.776,0,0,False,False,False,False,0.7,1.4961341495367197,1.2486005099865773
2024-04-25 00:00:00,3140.58,3171.27,3126.88,3147.82,11931.631401,3193.1725,3121.803,1,-0.0112916448110258,9.569002100526175,21.185624889244867,-11.61662278871869,-0.0314847007061211,53.228571428571385,0.0485821702288569,0.2034387318062046,0.7805160491385847,0.2345691960774031,0.0605784320577415,46.06031944514027,0.0022931011903986,-0.1999999999999999,sideways,-0.2450960169887043,normal,0.0,neutral,-0.2194839508614152,normal,0.002295732357726621,3193.1724999999997,3267.700352746645,3118.6446472533544,0.06331485464257103,-0.027574969803079163,20.181446431134784,24.740634390186216,15.596934177739827,0.2,15286.849532650001,0.7805160491385847,3175.98,3193.1724999999997,3121.803,0,0,False,False,True,True,0.0,1.499568873115311,1.2506070268014324
2024-04-25 04:00:00,3147.81,3167.75,3126.83,3136.99,11876.087934,3192.642,3120.0495,1,-0.0073978679711552,5.11051769265714,17.970603449927324,-12.860085757270184,-0.0441222625457449,53.24214285714282,0.0496835737242192,0.1429288064481129,0.7717938770885648,0.1777754470606724,0.060787570250463,44.581328732675686,-0.0034464083145392,-0.1999999999999999,sideways,-0.2239472682874536,normal,0.0,neutral,-0.2282061229114351,normal,-0.003440476266114434,3192.6420000000003,3268.5972448750294,3116.686755124971,-0.06278022506051029,0.02744719624094838,19.131507780023604,23.45986114316296,15.208761229670943,0.1,15387.642072000002,0.7717938770885648,3147.02,3192.6420000000003,3120.0495,0,0,False,False,True,False,0.0,1.4944096419979538,1.2506070268014324
2024-04-25 08:00:00,3137.02,3153.54,3072.0,3112.0,65071.041925,3188.7455,3118.095333333333,1,-0.0213621054551514,-0.4343406632820006,14.28961462728546,-14.72395529056746,-0.0199906785745777,56.02642857142853,0.0551968119796643,0.053214225584445,3.695871550962782,0.1803589142393361,0.0712660668380463,41.2869481754072,-0.0079981351283095,-0.1999999999999999,sideways,-0.1359873791579722,normal,-1.0,oversold,2.695871550962782,high,-0.007966235148980316,3188.7455,3272.4570512878927,3105.0339487121073,-0.3738844269063124,0.11808755021485151,17.21011891034196,27.857035314955965,15.80988963629597,0.05,17606.4132716,3.695871550962782,3134.3239999999996,3188.7455,3118.095333333333,1,0,False,False,True,False,0.0,1.4825048233808946,1.2506070268014324
2024-04-25 12:00:00,3112.0,3167.84,3082.57,3159.81,108683.636751,3186.5485,3118.047666666667,1,-0.0204235372896961,-0.9597500229115212,11.239741697246064,-12.199491720157583,0.0081711441516176,59.15142857142853,0.0547601578000241,0.3454705068870335,4.887819466881173,0.3959329064839023,0.0701877644541919,49.044876878976844,0.0152462928927216,-0.1999999999999999,sideways,-0.1288977363364468,normal,0.0,neutral,3.887819466881173,high,0.015363110539845737,3186.5485,3270.8737169343513,3102.2232830656485,-0.09051964303400384,-0.048383655727990416,17.165424321901238,25.02645403313435,16.011441680744564,0.3,22235.60781805,4.887819466881173,3139.446,3186.5485,3118.047666666667,0,0,False,False,True,False,0.0,1.5052807088583497,1.2506070268014324
2024-04-25 16:00:00,3159.76,3175.33,3146.02,3165.9,20327.975889,3185.0985,3119.146,1,-0.0162421500417939,-0.8746462445828911,8.816864108880273,-9.691510353463164,0.0080525757734961,58.82928571428569,0.0548960678735935,0.389533939157606,0.8953213011816402,0.4233925511768419,0.0700527496130642,49.952030469819036,0.0019254761541502,-0.1999999999999999,sideways,-0.105673459958026,normal,0.0,neutral,-0.1046786988183597,normal,0.0019273310737037974,3185.0985,3269.7959309588273,3100.401069041173,-0.05873897067379952,-0.0329510115277154,17.4695262673106,24.119242347252943,16.00985379453217,0.4,22704.6713422,0.8953213011816402,3144.504,3185.0985,3119.146,0,0,False,False,True,False,0.0,1.5081818831431792,1.2506070268014324
