date,datetime,open,high,low,close,volume,funding_rate,open_interest,ma_5,ma_20,ma_60,ma_cross,momentum_12,macd,macd_signal,macd_hist,atr_14,bb_mid,bb_upper,bb_lower,bb_width_20,bb_pos_20,rsi_14,volume_ma_20,rel_volume_20,price_position_20,log_return,ret,volatility_20,funding_rate_zscore,oi_change,oi_rsi,instrument
2025-03-29 16:00:00+00:00,2025-03-29 16:00:00+00:00,0.16987,0.17059,0.16581,0.16934,110899510.004977,,717594.2999999999,0.172508,,,0,,-0.004760647641101706,-0.0030429387113567663,-0.00171770892974494,0.005292325124832868,,,,,,,,,,-0.0029482891808694676,-0.002943947244465339,,,-0.006395837596269827,,DOGE
2025-03-29 20:00:00+00:00,2025-03-29 20:00:00+00:00,0.1694,0.16984,0.16692,0.16956,29712523.948572,,703146.5399999998,0.17067799999999997,,,0,,-0.005012818969200028,-0.0034369147629254187,-0.0015759042062746093,0.005122873330201947,,,,,,,,,,0.0012983182703052273,0.0012991614503365945,,,-0.020133604740171562,,DOGE
2025-03-30 00:00:00+00:00,2025-03-30 00:00:00+00:00,0.16958,0.17243,0.16785,0.17075,72162809.759505,,708174.3799999999,0.169882,,,0,-0.09846884899683206,-0.00505833418102411,-0.003761198646545157,-0.0012971355344789529,0.005084096663758951,,,,,,,,,,0.006993651966463165,0.007018164661476867,,,0.0071504867250005155,,DOGE
2025-03-30 04:00:00+00:00,2025-03-30 04:00:00+00:00,0.17074,0.1722,0.16993,0.17048,30258860.858777,,718913.55,0.169994,,,0,-0.06113008040533097,-0.005057887874834688,-0.004020536492203064,-0.001037351382631624,0.00488308975920474,,,,,,,,,,-0.0015825106605379,-0.0015812591508054252,,,0.015164584180523688,,DOGE
2025-03-30 08:00:00+00:00,2025-03-30 08:00:00+00:00,0.17049,0.17211,0.16902,0.16972,50187754.357501,,715853.3700000001,0.16997,,,0,-0.06660067095638778,-0.0050605252375086895,-0.004228534241264189,-0.0008319909962445004,0.004755011919261545,,,,,,4.05913316874917,,,,-0.004467967456237521,-0.004458000938526441,,,-0.004256673142410405,57.10879212683314,DOGE
2025-03-30 12:00:00+00:00,2025-03-30 12:00:00+00:00,0.16974,0.17095,0.16755,0.16859,55872022.697093,,712055.05,0.16982,,,0,-0.06067528415422341,-0.005095064194162002,-0.004401840231843752,-0.00069322396231825,0.004658225353600005,,,,,,3.9682563415761223,,,,-0.0066802885064143926,-0.006658024982323929,,,-0.00530600282010274,54.63352868636118,DOGE
2025-03-30 16:00:00+00:00,2025-03-30 16:00:00+00:00,0.1686,0.17122,0.16608,0.16934,81482405.436744,,717648.5700000001,0.169776,,,0,-0.05174151640721247,-0.0050042321608372575,-0.004522318617642454,-0.00048191354319480385,0.0046926378283428626,,,,,,5.480798209654552,,,,0.0044387963864214045,0.004448662435494466,,,0.007855460051859886,57.55136239375176,DOGE
2025-03-30 20:00:00+00:00,2025-03-30 20:00:00+00:00,0.16935,0.1696,0.16446,0.16653,87184339.13077,,698073.2200000003,0.168932,,,0,-0.07606524633821565,-0.005100198719789811,-0.004637894638071925,-0.0004623040817178861,0.004724592269175516,,,,,,5.153300832412313,,,,-0.016733054843951368,-0.016593834888390058,,,-0.027277069610825988,46.32269164788724,DOGE
2025-03-31 00:00:00+00:00,2025-03-31 00:00:00+00:00,0.16654,0.16812,0.16274,0.16471,82221068.564072,,690787.0500000003,0.167778,,,0,-0.07833920877399148,-0.005262449457205165,-0.004762805601898574,-0.0004996438553065913,0.00477140710709155,,,,,,4.947111832080992,,,,-0.010989121575595317,-0.010928961748634003,,,-0.010437544073098826,42.962696018426584,DOGE
2025-03-31 04:00:00+00:00,2025-03-31 04:00:00+00:00,0.16473,0.16737,0.16228,0.16345,73859525.214414,,718045.63,0.166524,0.173339,,0,-0.06455674469181016,-0.005430110867348764,-0.004896266654988612,-0.0005338442123601524,0.0047941637422992955,0.173339,0.18661222101074187,0.1600657789892581,0.15314754337733438,0.12748303550445989,4.803810667475972,82296980.9357627,0.8974755133735149,0.05,-0.007679218624364717,-0.007649808754781051,,,0.039460178067900475,55.86153825185498,DOGE
2025-03-31 08:00:00+00:00,2025-03-31 08:00:00+00:00,0.16344,0.16491,0.16007,0.16332,109314020.288615,,723522.74,0.16547,0.172035,,0,-0.03884180790960445,-0.005509958287064132,-0.005019004981403716,-0.000490953305660416,0.00479743776070649,0.172035,0.18377645050664523,0.16029354949335475,0.13650071795443067,0.12887890235249796,4.7883991349848,84402060.25217481,1.2951581982952636,0.05,-0.0007956667188446787,-0.0007953502600184237,0.012232917207607406,,0.007627802149565266,57.92071222602332,DOGE
2025-03-31 12:00:00+00:00,2025-03-31 12:00:00+00:00,0.16331,0.16839,0.16079,0.16705,164124538.304861,,720108.7199999999,0.165012,0.1713085,,0,-0.016427225624116693,-0.005212175401803354,-0.005057639065483644,-0.00015453633631971019,0.0049976207777988856,0.1713085,0.18237643074607895,0.16024056925392105,0.12921636399920555,0.3076198660030168,13.37557705778967,85378118.9878616,1.9223255355180051,0.25,0.022581702351390592,0.02283859906931185,0.01121972338708245,,-0.0047186077385765746,56.16191003679102,DOGE
2025-03-31 16:00:00+00:00,2025-03-31 16:00:00+00:00,0.16708,0.16817,0.16408,0.16577,92886640.067177,,710961.8199999997,0.16486,0.1705055,,0,-0.021081847171371182,-0.005021579974299306,-0.0050504272472467766,2.884727294747043e-05,0.004932790722241821,0.1705055,0.18069934417185193,0.16031165582814808,0.11957202755162653,0.26772746766739625,12.944137912686031,83277329.08925751,1.1153892792073115,0.2,-0.007691883365990878,-0.0076623765339718375,0.011169377788429415,,-0.012702109759204383,51.63770202400556,DOGE
2025-03-31 20:00:00+00:00,2025-03-31 20:00:00+00:00,0.16576,0.16705,0.16435,0.16669,32925404.195957,,698198.6099999999,0.16525600000000001,0.16986600000000002,,0,-0.016926161830620345,-0.004741636776405267,-0.004988669153078475,0.0002470323766732077,0.00477330567065312,0.16986600000000002,0.17930432061332946,0.16042767938667057,0.11112665999469513,0.3317497291035734,15.06473235917204,77665911.16447175,0.42393636670574103,0.3,0.005534514518222018,0.005549858237316796,0.011204528221198124,,-0.017952032923511774,46.06183282787539,DOGE
2025-04-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,0.16666,0.1698,0.16601,0.16854,75837536.129023,,699993.08,0.16627399999999998,0.16936400000000001,,0,-0.012942898975109918,-0.004320693965788519,-0.004855074115620484,0.0005343801498319646,0.004703069551320755,0.16936400000000001,0.17792196564611004,0.16080603435389,0.10106003219231982,0.4518577174719927,19.320625417767516,78464149.5496818,0.9665246684538946,0.4,0.011037310389210558,0.011098446217529423,0.011669365312002706,,0.0025701426131456984,46.929513079237665,DOGE
2025-04-01 04:00:00+00:00,2025-04-01 04:00:00+00:00,0.16855,0.17094,0.16784,0.16966,59508256.649684,,708653.1999999996,0.167542,0.168835,,0,-0.004809948381041651,-0.003852312060424523,-0.004654521704581292,0.0008022096441567686,0.004588564583369275,0.168835,0.17579771929636687,0.16187228070363316,0.08247957232051237,0.5592440945041743,21.872945147339976,78569819.4990176,0.7573933226412473,0.65,0.0066233240353814555,0.006645306752106395,0.011538813773764279,,0.012371722303311516,51.024171778867974,DOGE
2025-04-01 08:00:00+00:00,2025-04-01 08:00:00+00:00,0.16966,0.17518,0.16961,0.17052,142452425.274988,,721758.0599999998,0.168236,0.16842549999999998,,0,0.00471364600518509,-0.0033728411994080054,-0.004398185603546635,0.0010253444041386298,0.0046586671131286115,0.16842549999999998,0.17379889920348368,0.16305210079651627,0.06380743062640401,0.694895253514955,23.864645681309625,82120964.3919101,1.7346657620233847,0.9,0.005056157517420995,0.0050689614523165005,0.01159481540905926,,0.018492627987851007,56.49437215911052,DOGE
2025-04-01 12:00:00+00:00,2025-04-01 12:00:00+00:00,0.17049,0.17565,0.16723,0.17494,160000168.261065,,732376.0699999996,0.17007,0.168436,,1,0.03766534195385263,-0.0026061578615812764,-0.004039780055153564,0.0014336221935722874,0.0049273337479051405,0.168436,0.1738592256084363,0.1630127743915637,0.06439508903602917,1.0996431339572583,33.279058807199675,86349153.5688146,1.8529442576823336,1.0,0.025590466094699324,0.025920713112831395,0.01221250681427917,,0.014711314758299787,60.357814729970066,DOGE
2025-04-01 16:00:00+00:00,2025-04-01 16:00:00+00:00,0.17495,0.17577,0.17112,0.17212,71129175.686874,,682850.3999999997,0.171156,0.168546,,1,0.016416676508798966,-0.00220073749306654,-0.0036719715427361594,0.0014712340496696192,0.004907524194483346,0.168546,0.17417066852356647,0.16292133147643353,0.06674342344008719,0.8177076111263715,30.673052849316633,83874845.04356244,0.8480394288648919,0.95,-0.016251150021310105,-0.016119812507145448,0.011065153850613674,,-0.06762327720511119,41.73926851493585,DOGE
2025-04-01 20:00:00+00:00,2025-04-01 20:00:00+00:00,0.17211,0.17517,0.17102,0.174,49193124.272176,,676392.4499999996,0.172248,0.16875400000000002,,1,0.04485678256170056,-0.0017080493126853113,-0.00327918709672599,0.0015711377840406785,0.0048534153234488205,0.16875400000000002,0.17484318516716316,0.16266481483283687,0.07216640988851394,0.9307637110700646,34.36321213451737,81560605.45514224,0.6031481006995696,0.95,0.010863391244130058,0.010922612131071263,0.011292583032237563,,-0.00945734234028428,40.006303914715936,DOGE
2025-04-02 00:00:00+00:00,2025-04-02 00:00:00+00:00,0.17402,0.17407,0.16987,0.17115,72701039.742177,,677950.1299999994,0.172546,0.1688445,,1,0.03909902252443698,-0.0015299255324699723,-0.0029293347838747867,0.0013994092514048144,0.004806742800345334,0.1688445,0.17501903633886784,0.16266996366113218,0.0731387322520761,0.6866941802161882,31.61582855319803,79650681.94200225,0.9127484909057572,0.85,-0.01651493423833464,-0.016379310344827536,0.011937705032517724,,0.002302923398982193,40.646421873990406,DOGE
2025-04-02 04:00:00+00:00,2025-04-02 04:00:00+00:00,0.17114,0.1722,0.16775,0.16974,82223832.999716,,680680.2699999999,0.17239,0.16885350000000002,,1,0.03848271642704182,-0.0014854134478856362,-0.0026405505166769566,0.0011551370687913204,0.004781261171749237,0.16885350000000002,0.17503270472229232,0.16267429527770771,0.07319012898509421,0.5717325319229041,30.32409674231259,82276247.39455946,0.9993629462146942,0.65,-0.008272510434663519,-0.008238387379491674,0.012097698231226514,,0.004027051370283585,41.818166985725746,DOGE
2025-04-02 08:00:00+00:00,2025-04-02 08:00:00+00:00,0.16973,0.17354,0.16902,0.1713,59047796.413459,,673402.5099999995,0.17166199999999998,0.168881,,1,0.048861131520940626,-0.0013091670745174755,-0.0023742738282450607,0.0010651067537275852,0.004762599659481435,0.168881,0.17509849756734971,0.1626635024326503,0.07363170004144588,0.6945316402456699,33.55852286081908,81620496.72725715,0.7234432376805177,0.85,0.009148550788543397,0.009190526687875566,0.012172392258655169,,-0.01069189209788668,39.57527831255657,DOGE
2025-04-02 12:00:00+00:00,2025-04-02 12:00:00+00:00,0.17131,0.17813,0.1694,0.17621,213157196.550642,,671272.1499999998,0.17248000000000002,0.16916749999999997,,1,0.054833882071236184,-0.0007644821144766889,-0.0020523154854913865,0.0012878333710146976,0.005045985398089905,0.16916749999999997,0.17613603176788334,0.1621989682321166,0.0823861766342042,1.0053073039329155,42.59152683887707,90765413.51185039,2.3484407584703186,1.0,0.028260060250564958,0.028663164039696376,0.013716197309687303,,-0.003163575971820709,38.917279438015875,DOGE
2025-04-02 16:00:00+00:00,2025-04-02 16:00:00+00:00,0.17619,0.17652,0.1705,0.1743,101185439.146572,,686468.7499999999,0.17254,0.1693965,,1,0.051456837787295706,-0.00048138726413729516,-0.0017381298412205684,0.0012567425770832732,0.005115557869654912,0.1693965,0.1767148420936712,0.16207815790632882,0.08640487960106835,0.835014401980504,40.29645480838323,93315297.75130396,1.0843392410989554,0.9,-0.01089851305466393,-0.010839339424550176,0.013940429627194328,,0.022638508092433396,45.83549469260666,DOGE
2025-04-02 20:00:00+00:00,2025-04-02 20:00:00+00:00,0.17431,0.18026,0.162,0.16382,328426765.200932,,673935.2899999997,0.171074,0.16915799999999998,,1,-0.017217589537464772,-0.0010901148057330945,-0.0016085268341230737,0.0005184120283899792,0.00605444659325099,0.16915799999999998,0.1768664358984167,0.16144956410158326,0.09113888670257057,0.15375595838473619,30.564450334181686,106943034.87649591,3.071043996275386,0.15,-0.062009688438519346,-0.060126219162363825,0.01956440475346432,,-0.018257874083853376,41.64602998116406,DOGE
2025-04-03 00:00:00+00:00,2025-04-03 00:00:00+00:00,0.16382,0.16677,0.16313,0.1661,94831970.310629,,656780.2499999997,0.17034600000000003,0.16899599999999998,,1,-0.014477275424231606,-0.0013727347906787035,-0.0015613684254341998,0.00018863363475549633,0.005881986122304492,0.16899599999999998,0.17681767859222042,0.16117432140777954,0.09256643461644581,0.31487349768626466,34.2829825869312,107610513.12019014,0.8812519108120151,0.3,0.013821752531793205,0.013917714564766204,0.019822424386870437,,-0.025455025511425644,36.7012907732491,DOGE
2025-04-03 04:00:00+00:00,2025-04-03 04:00:00+00:00,0.16611,0.16746,0.16342,0.16433,65457603.1025,,675955.9999999997,0.16895200000000002,0.168886,,1,-0.031415772721914426,-0.0017197135846881983,-0.0015930374572849996,-0.0001266761274031987,0.005750415684997028,0.168886,0.17690275345760362,0.1608692465423964,0.09493686223373884,0.21584507219198576,32.8138209428528,106524176.31877665,0.6144858882233104,0.2,-0.010713415426050534,-0.010656231186032428,0.019616443811772383,,0.029196599623694475,44.617027678896754,DOGE
2025-04-03 08:00:00+00:00,2025-04-03 08:00:00+00:00,0.16432,0.1651,0.15944,0.1605,118786572.255294,,699246.1699999997,0.16580999999999999,0.1686755,,0,-0.058761435608726265,-0.0022774922570923117,-0.0017299284172464621,-0.0005475638398458496,0.005743957421782954,0.1686755,0.177316582050299,0.16003441794970102,0.10245805763491415,0.02694003179167071,29.834483478586407,108352451.50333777,1.0962979665636343,0.05,-0.023582658623128017,-0.023306760786222847,0.02015144905985082,,0.03445515684452838,52.402510129933695,DOGE
2025-04-03 12:00:00+00:00,2025-04-03 12:00:00+00:00,0.16052,0.1611,0.15536,0.1584,240250245.18426,,728702.1799999999,0.16263,0.16842300000000002,,0,-0.09454670172630619,-0.0028560653792654433,-0.0019551558096502584,-0.000900909569615185,0.005743674748798457,0.16842300000000002,0.17791348386543065,0.15893251613456938,0.11269819282913422,-0.02805526789361456,28.316365221577314,116671987.50183006,2.059193901882331,0.05,-0.013170463189745008,-0.013084112149532645,0.020280665464486584,,0.0421253791064744,60.05137590078904,DOGE
2025-04-03 16:00:00+00:00,2025-04-03 16:00:00+00:00,0.15841,0.15995,0.15706,0.1587,54169603.7401,,694336.9799999997,0.161606,0.16819199999999998,,0,-0.07796885893562622,-0.003252884031916564,-0.00221470145410352,-0.0010381825778130443,0.005539840838169997,0.16819199999999998,0.17836820086279742,0.15801579913720254,0.12100695470411722,0.03361769642828086,28.87317537206718,113914766.67440431,0.47552749587706833,0.1,0.0018921481520379623,0.0018939393939394478,0.020293584355594765,,-0.04715945820280132,49.963582084721644,DOGE
2025-04-03 20:00:00+00:00,2025-04-03 20:00:00+00:00,0.15872,0.16239,0.15793,0.16233,41340178.458422,,692127.3899999999,0.16085200000000002,0.16795600000000002,,0,-0.06706896551724129,-0.003237139283629953,-0.0024191890200088067,-0.0008179502636211462,0.005462709349729284,0.16795600000000002,0.17844142111696043,0.1574705788830396,0.12485914307271437,0.23172274450189528,35.410760403877134,107775548.68208237,0.3835765993673367,0.2,0.022615672790390177,0.022873345935727762,0.020295755162366102,,-0.0031823020574244243,49.38909299058478,DOGE
2025-04-04 00:00:00+00:00,2025-04-04 00:00:00+00:00,0.16235,0.16333,0.15995,0.16262,58767541.360913,,695764.1899999997,0.16050999999999999,0.16779850000000002,,0,-0.049839322231960304,-0.003164779275329821,-0.0025683070710730096,-0.0005964722042568114,0.005313944396177193,0.16779850000000002,0.17850287718879523,0.1570941228112048,0.12758608913423203,0.25811297057896027,35.917516892245686,106069593.74676916,0.5540470108824476,0.25,0.00178489045693774,0.0017864843220598559,0.02024814449091589,,0.005254524026277574,50.39997968877172,DOGE
2025-04-04 04:00:00+00:00,2025-04-04 04:00:00+00:00,0.16265,0.16686,0.16172,0.1663,67729894.075083,,698374.31,0.16167,0.16777899999999998,,0,-0.0202662896194179,-0.0027784598468857946,-0.0026103376262355668,-0.00016812222065022784,0.0053015197964502506,0.16777899999999998,0.17849280025947836,0.1570651997405216,0.1277132449171634,0.4309768726231607,42.123052452783476,107809818.24072547,0.6282349342603551,0.45,0.022377195419190588,0.02262944287295543,0.020878670165489128,,0.003751443430856094,51.15405140053479,DOGE
2025-04-04 08:00:00+00:00,2025-04-04 08:00:00+00:00,0.16633,0.16765,0.15994,0.1623,148918209.668996,,714142.2899999999,0.16245,0.16746699999999998,,0,-0.0525394045534151,-0.0027632128890235363,-0.0026409126787931606,-0.00012230021023037574,0.005473554096703804,0.16746699999999998,0.17843441555700332,0.15649958444299664,0.13098002062499886,0.26443857838957585,37.83437524426142,111463851.9177241,1.3360224602584025,0.2,-0.02434691167833652,-0.02405291641611551,0.021377047099655717,,0.022578121466123147,55.55046263645997,DOGE
2025-04-04 12:00:00+00:00,2025-04-04 12:00:00+00:00,0.16231,0.17162,0.16155,0.16755,279482787.678514,,690215.4699999999,0.16421999999999998,0.1673615,,0,-0.049145905453719996,-0.00230097424239048,-0.0025729249915126245,0.0002719507491221445,0.005801871661224961,0.1673615,0.17828300223183602,0.15643999776816397,0.13051391427342635,0.5086297652098872,45.655089183386295,122462578.46916561,2.2821893118058423,0.55,0.03183533966277395,0.032347504621072165,0.022638254058498654,,-0.033504275457486354,48.42757506603931,DOGE
2025-04-04 16:00:00+00:00,2025-04-04 16:00:00+00:00,0.16758,0.17217,0.16705,0.16982,118835074.447606,,616495.5499999998,0.16571799999999998,0.1673265,,0,-0.025702811244979973,-0.0017315169067960157,-0.0024046433745693032,0.0006731264677732876,0.005753166542566034,0.1673265,0.17821171616689346,0.15644128383310651,0.1301074984164908,0.6145360809454475,48.66242996542881,121281710.92779651,0.9798268307605993,0.65,0.013457238387897955,0.013548194568785421,0.022824293779985662,,-0.10680711053897429,33.97343111445511,DOGE
2025-04-04 20:00:00+00:00,2025-04-04 20:00:00+00:00,0.1698,0.17285,0.1686,0.17128,51851227.680646,,638425.04,0.16745000000000002,0.1671435,,1,0.045537785374191175,-0.0011491612517656458,-0.002153546950008572,0.0010043856982429262,0.005645797503811318,0.1671435,0.17762619674272795,0.15666080325727205,0.12543349568159035,0.6973013291102578,50.557544559597574,115874263.89877555,0.4474783781663697,0.75,0.008560591710209889,0.008597338358261597,0.022108093273521888,,0.03557120566401539,39.735634712703934,DOGE
2025-04-05 00:00:00+00:00,2025-04-05 00:00:00+00:00,0.17128,0.17174,0.16932,0.16941,54934049.945069,,632410.8900000001,0.168072,0.167008,,1,0.0199277543648404,-0.0008289776331319998,-0.0018886330866332577,0.0010596554535012579,0.005415383396396224,0.167008,0.17729817900718928,0.1567178209928107,0.12322977351012272,0.6167132271616386,48.10797015873528,115064507.6116853,0.4774195891095979,0.6,-0.010977831928572214,-0.01091779542269955,0.02194866404059273,,-0.009420291534930847,38.737180206845636,DOGE
2025-04-05 04:00:00+00:00,2025-04-05 04:00:00+00:00,0.1694,0.17012,0.16808,0.16942,30544495.235711,,641397.1400000002,0.169496,0.16677899999999998,,1,0.03097425911276086,-0.0005678767623149561,-0.0016244818217695974,0.0010566050594546413,0.005174284582367922,0.16677899999999998,0.17663110414074062,0.15692689585925934,0.11814561954131686,0.6340322819507602,48.12244544743191,114132076.15986207,0.2676241093952243,0.65,5.902665054968715e-05,5.9028392656701456e-05,0.02178330080753509,,0.014209511793827678,41.11796353584708,DOGE
2025-04-05 08:00:00+00:00,2025-04-05 08:00:00+00:00,0.16945,0.17083,0.16858,0.17017,49595856.771538,,661517.2799999999,0.17002,0.16673,,1,0.060249221183800605,-0.0002970099631014189,-0.001358987450035962,0.001061977486934543,0.004965407112198785,0.16673,0.1765040984238956,0.15695590157610437,0.1172446281280588,0.6759753099881786,49.26552303396321,112976817.0113301,0.4389914504899194,0.8,0.004417098379940396,0.004426868138354356,0.02151055085966457,,0.031369238721581594,46.16275164890238,DOGE
2025-04-05 12:00:00+00:00,2025-04-05 12:00:00+00:00,0.17016,0.17059,0.16609,0.16725,80913948.655123,,655036.2000000001,0.169506,0.16660550000000002,,1,0.055871212121212155,-0.0003143421293802795,-0.0011500583859048255,0.000835716256524546,0.004932163747041729,0.16660550000000002,0.17628605055252536,0.15692494944747468,0.11620925542704581,0.5332883959699928,45.09903855509765,112911322.79410045,0.716615009485574,0.55,-0.017308238375007372,-0.017159311276958245,0.021779776662378847,,-0.009797295091066749,44.83035553109925,DOGE
2025-04-05 16:00:00+00:00,2025-04-05 16:00:00+00:00,0.16723,0.16882,0.16694,0.16758,30096305.37969,,661010.9800000002,0.16876600000000003,0.1664195,,1,0.05595463137996215,-0.00029801442912144593,-0.0009796495945481496,0.0006816351654267037,0.004714152050824462,0.1664195,0.17587237993153404,0.15696662006846596,0.11360303247556977,0.5613834095220376,45.65837748030328,111463748.24241202,0.2700098090568099,0.65,0.001971150176802454,0.0019730941704034777,0.021670097196339846,,0.009121297418371865,46.3672049621454,DOGE
2025-04-05 20:00:00+00:00,2025-04-05 20:00:00+00:00,0.16757,0.16935,0.16722,0.16898,17124944.774117,,654004.3600000001,0.16868,0.166058,,1,0.04096593359206557,-0.00017014498385747867,-0.0008177486724100154,0.0006476036885525368,0.004529569761479857,0.166058,0.1744826462240262,0.15763335377597382,0.10146630965116037,0.6734197450135501,48.07532733534802,101662135.65358576,0.16844958709573382,0.7,0.008319515539558243,0.008354218880534559,0.020665851513668544,,-0.010599854180939783,44.79141879460452,DOGE
2025-04-06 00:00:00+00:00,2025-04-06 00:00:00+00:00,0.169,0.17006,0.16715,0.1677,49834306.222758,,653820.43,0.16833599999999999,0.16572800000000001,,1,0.03123847005288405,-0.0001701316579799106,-0.0006882252695239946,0.000518093611544084,0.004413886207088439,0.16572800000000001,0.1733103600547586,0.15814563994524142,0.09150366932272876,0.6300386677603348,46.05830989396402,99094579.00739506,0.5028963917293503,0.7,-0.007603695895535559,-0.007574860930287586,0.02060422035394689,,-0.0002812366571991465,44.74842628241526,DOGE
2025-04-06 04:00:00+00:00,2025-04-06 04:00:00+00:00,0.16773,0.168,0.16487,0.1651,44670367.994371,,664013.31,0.16732200000000003,0.165792,,1,-0.007215874924834664,-0.00037558980257176855,-0.0006256981761335494,0.00025010837356178087,0.004322180049439266,0.165792,0.17333034093153118,0.1582536590684688,0.09093733028772426,0.4541013064887051,42.18654135306358,84906759.147067,0.5261108590541944,0.4,-0.015625317903080756,-0.015503875968992165,0.015804083619770846,,0.015589723924656296,47.741933860616975,DOGE
2025-04-06 08:00:00+00:00,2025-04-06 08:00:00+00:00,0.16508,0.16553,0.16361,0.16433,43088625.69147,,671721.6500000001,0.166738,0.1657035,,1,0.012507701786814485,-0.0005937055591315465,-0.0006192996527331488,2.5594093601602258e-05,0.004150595760193605,0.1657035,0.17326681745995093,0.15814018254004908,0.09128735916804322,0.4091998975798041,41.08503474125512,82319591.91610906,0.523430992410423,0.375,-0.004674749732883689,-0.004663840096910898,0.015517833122493151,,0.01160871308438094,49.950371800176555,DOGE
2025-04-06 12:00:00+00:00,2025-04-06 12:00:00+00:00,0.16433,0.1646,0.1596,0.16178,107404873.390861,,705896.7000000001,0.165578,0.165576,,1,-0.03443748134885105,-0.0009612469004916802,-0.0006876891022848552,-0.000273557798206825,0.004211267491608348,0.165576,0.17331164580368041,0.1578403541963196,0.09343921587283681,0.2546423339216256,37.5850772267505,84416955.43052709,1.272313990040216,0.2,-0.01563921360339201,-0.01551755613704131,0.015723296823610695,,0.05087680291382579,58.35353806997819,DOGE
2025-04-06 16:00:00+00:00,2025-04-06 16:00:00+00:00,0.16179,0.16179,0.15068,0.15264,229874177.284495,,711612.3799999999,0.16231,0.16518300000000002,,0,-0.10116594040749027,-0.001967369069357988,-0.0009436250956994818,-0.0010237439736585064,0.004704034099350608,0.16518300000000002,0.17453913616831215,0.1558268638316879,0.11328207101592934,-0.1703087564330958,28.28436437767766,89971335.68198715,2.55497126437034,0.05,-0.058155179889830225,-0.05649647669674873,0.019529564328126706,,0.00809704876081696,59.57597124184558,DOGE
