date,open,high,low,close,volume,ma20,ma60,ma_cross,momentum_12,macd,macd_signal,macd_hist,trend_strength,atr_14,bb_width_20,bb_pos_20,rel_volume_20,price_position_20,channel_range_20,rsi_14,log_return,trend_score,trend_label,vol_score,vol_label,exhaustion_score,exhaustion_label,volume_score,volume_label
2024-11-25 05:00:00,3365.99,3391.72,3365.38,3382.16,4859.865752,3339.615,3366.8658333333337,-1,0.0218283880830596,-3.2762714938094177,-9.275751100574531,5.999479606765116,0.0100130501130313,27.78785714285706,0.0272232927221061,0.9620763340828098,0.8461309648494791,0.8232166230366479,0.036142583437803,75.60193552148328,0.0048518534112218,0.19999999999999996,sideways,0.0,normal,1.0,overbought,-0.15386903515052086,normal
2024-11-25 06:00:00,3382.01,3390.38,3374.95,3380.79,3409.137626,3339.925,3368.5501666666664,-1,0.01627768559267,-0.8932518272972629,-7.599251245919079,6.705999418621817,0.0157830217591172,25.65071428571423,0.0278630900549297,0.9338144656005356,0.6112629520528033,0.900807695798168,0.0325929738315599,70.95820454240041,-0.0004051486462978,0.19999999999999996,sideways,0.0,normal,1.0,overbought,-0.38873704794719666,low
2024-11-25 07:00:00,3380.78,3420.0,3369.22,3399.42,10349.458806,3342.6935,3370.4985,-1,0.0220038902902084,2.4701197271188,-5.585377051311504,8.055496778430303,0.0183788836063953,27.719999999999963,0.0318338594609913,1.024193786531117,1.8575634238629088,0.8513757492597678,0.0407334192303392,78.15665303554603,0.0054954188395046,0.19999999999999996,sideways,0.0,normal,1.0,overbought,0.8575634238629088,high
2024-11-25 08:00:00,3399.22,3414.44,3396.47,3412.27,4888.783064,3347.557,3372.509833333333,-1,0.02118522331422,6.102161603346303,-3.2478693203799427,9.350030923726246,0.0149282586969972,27.06428571428569,0.0355837784576805,1.032961802225138,0.9705533677928636,0.943048699624254,0.0397770399177087,77.6101115625204,0.0037729301372525,0.19999999999999996,sideways,0.0,normal,1.0,overbought,-0.02944663220713639,normal
2024-11-25 09:00:00,3412.26,3483.8,3409.6,3476.68,17169.955847,3355.1475,3375.1716666666666,-1,0.0393320399030225,14.0163578128886,0.2049761062737656,13.811381706614837,0.0329462028231113,31.014285714285705,0.0475936122972939,1.2344784264844717,3.106586539605052,0.9643161429358976,0.0573909591909523,84.33833934358896,0.0187000564560545,0.19999999999999996,sideways,0.0,normal,1.0,overbought,2.106586539605052,high
2024-11-25 10:00:00,3476.68,3526.0,3460.32,3500.59,21191.539517,3363.8605,3378.384,-1,0.0421027876016624,21.96455874272488,4.556892633563987,17.40766610916089,0.0350160843957707,34.09285714285712,0.0593850035632056,1.1577247597152829,3.4536796431026326,0.8938419117647065,0.0683770450124122,84.93391296711034,0.0068537102890719,0.19999999999999996,sideways,0.0,normal,1.0,overbought,2.4536796431026326,high
2024-11-25 11:00:00,3500.6,3507.29,3453.27,3471.62,12655.289544,3372.725,3380.7830000000004,-1,0.0328513626085922,25.63047618071369,8.771609342993928,16.85886683771976,0.0268665016164859,36.88142857142855,0.0628445413446826,0.9532883862917312,1.963498281120308,0.772810828877005,0.068947638278383,74.99506065515473,-0.0083101819136377,0.19999999999999996,sideways,0.0,normal,1.0,overbought,0.9634982811203081,high
2024-11-25 12:00:00,3471.61,3499.89,3469.67,3481.8,9451.715105,3380.8945,3383.1101666666664,-1,0.0397685023427492,29.022628291038476,12.821813132602838,16.200815158435635,0.0242335457225055,37.1942857142857,0.0667470119373479,0.9341893726898848,1.436053517780966,0.8061318478880659,0.0654804985926818,74.60674157303379,0.0029280576387456,0.19999999999999996,sideways,0.0,normal,1.0,overbought,0.4360535177809659,normal
2024-11-25 13:00:00,3481.77,3495.41,3448.52,3476.31,15220.651885,3389.2145,3385.322833333333,1,0.0444827026734688,30.91160640264889,16.43977178661205,14.471834616036835,0.0187675652864516,39.00928571428573,0.0682353180669821,0.8671706841371664,2.137799203504371,0.7799574882649898,0.064959684262911,72.78052641994856,-0.0015780150469697,1.0,up,0.0,normal,1.0,overbought,1.137799203504371,high
2024-11-25 14:00:00,3476.4,3521.08,3405.01,3408.13,33342.224267,3393.289,3386.689,1,0.020988175802185,26.60044559091739,18.47190654747312,8.12853904344427,-0.0197170864157758,45.12928571428571,0.0675440873351988,0.5644702976209977,3.8683794808766887,0.4780356035780719,0.0662592095958781,59.65094400830467,-0.019807632616058,1.0,up,0.0,normal,0.0,neutral,2.8683794808766887,high
2024-11-25 15:00:00,3408.13,3537.6,3348.09,3518.0,44687.490929,3402.8775,3389.5581666666667,1,0.0463760529196211,31.68417491972059,21.114360221922613,10.569814697797977,0.0049734473331637,54.85071428571424,0.070063113937355,0.9670624375470048,4.168720752192303,0.9174458765057708,0.0674872086412734,73.85106596942876,0.0317288925359136,1.0,up,0.0,normal,1.0,overbought,3.1687207521923026,high
2024-11-25 16:00:00,3517.99,3546.77,3460.0,3483.67,31407.268662,3409.987,3391.7125,1,0.0350229812317464,32.567505021550005,23.40498918184809,9.162515839701914,0.0034710020105888,59.449999999999946,0.0716050268492455,0.7953838721708374,2.592504690241924,0.7441096557038004,0.0707845461826178,67.23974614000187,-0.0098063105253324,1.0,up,0.0,normal,0.0,neutral,1.592504690241924,high
2024-11-25 17:00:00,3483.62,3485.71,3423.62,3462.01,13322.784558,3415.832,3393.5995,1,0.0236091728362941,31.1605698589201,24.95610531726249,6.204464541657604,-0.0056838416910792,61.59999999999997,0.0709792590024726,0.6879210110003761,1.0505945500490572,0.6562715438582274,0.0712274083552618,61.89841164003526,-0.0062369905364331,1.0,up,0.0,normal,0.0,neutral,0.05059455004905722,normal
2024-11-25 18:00:00,3462.24,3481.61,3438.01,3448.21,5975.92284,3420.2845,3395.3435000000004,1,0.0199420845423703,28.602309320006043,25.685346117811207,2.916963202194836,-0.0080832837117518,62.82642857142855,0.0699797201988619,0.6157270943536951,0.4664484179946597,0.600308203901213,0.0715124658880985,59.58327519650249,-0.0039940894343909,1.0,up,0.0,normal,0.0,neutral,-0.5335515820053403,low
2024-11-25 19:00:00,3447.98,3484.72,3430.01,3464.01,5429.813213,3425.425,3397.389833333333,1,0.0190003000511851,27.53242075738126,26.054761045725225,1.4776597116560382,0.0163960881773876,64.85285714285712,0.0685906922027758,0.6623955714580458,0.4251890155584398,0.6643821728375047,0.0711862841042607,59.529630923273984,0.0045716217128396,1.0,up,0.0,normal,0.0,neutral,-0.5748109844415602,low
2024-11-25 20:00:00,3464.01,3503.24,3456.66,3501.79,9105.067303,3433.083,3399.599666666667,1,0.0262347352349023,29.394218370624912,26.722652510705164,2.671565859919749,-0.0046077316657191,67.07785714285708,0.0672208742576798,0.7918816088316403,0.702504664915619,0.8175919542560526,0.0704182717981375,62.98673421199501,0.0108473887997276,1.0,up,0.0,normal,0.0,neutral,-0.297495335084381,normal
2024-11-25 21:00:00,3502.2,3505.26,3415.75,3439.38,8122.890154,3438.639,3400.9190000000003,1,-0.0107286261605898,25.539339368230685,26.48598988221027,-0.9466505139795842,-0.0127136037569574,69.84428571428566,0.0621352710835528,0.5034673672993786,0.6237592921547401,0.5099703399498069,0.063717879385238,53.92041441017188,-0.017983043748449,-0.19999999999999996,sideways,0.0,normal,0.0,neutral,-0.37624070784525987,low
2024-11-25 22:00:00,3438.53,3454.89,3364.1,3451.54,14859.263098,3444.3125,3402.641333333333,1,-0.0140119237042899,23.19811690916731,25.82841528760168,-2.630298378434368,-0.0030242546959714,75.04571428571421,0.0555423794627622,0.5377008123642671,1.0902369074028433,0.5438302356773322,0.0604831466533778,53.857942823460064,0.0035292856750427,-0.19999999999999996,sideways,0.17580533348460747,normal,0.0,neutral,0.09023690740284329,normal
2024-11-25 23:00:00,3451.2,3471.72,3409.39,3415.0,8720.575298,3446.9585,3403.6545,1,-0.0163093887003761,18.18458800922599,24.299649831926544,-6.115061822700554,-0.0096310839537034,74.19785714285705,0.0521054176785999,0.3203973263262357,0.6254441795246289,0.3367726998188036,0.0581786237188872,43.58942379645799,-0.0106430152356174,-0.19999999999999996,sideways,0.10304651335681325,normal,0.0,neutral,-0.37455582047537106,low
2024-11-26 00:00:00,3414.49,3451.52,3396.14,3425.64,12390.02459,3449.951,3404.102,1,-0.0161295881440635,14.898152682956152,22.419350402132466,-7.521197719176314,-0.0110767578615535,73.46214285714278,0.0473826729513732,0.3502242352565839,0.8647429234658629,0.3903261526072065,0.0579979215562638,41.98926914773089,0.0031108225489029,-0.19999999999999996,sideways,0.005312893985254252,normal,0.0,neutral,-0.1352570765341371,normal
2024-11-26 01:00:00,3425.81,3462.37,3423.0,3448.16,4977.490661,3453.251,3404.3213333333333,1,-0.0080976667788545,13.949997909577178,20.72547990362141,-6.775481994044231,-0.0153150246017037,72.4157142857142,0.0433035850027409,0.4659049104530839,0.3472538527135853,0.5036742500503312,0.0576191360029696,47.45751690653719,0.0065524398654682,-0.19999999999999996,sideways,-0.0812326606454089,normal,0.0,neutral,-0.6527461472864147,low
2024-11-26 02:00:00,3448.15,3456.0,3437.14,3445.01,3340.119141,3456.4619999999995,3403.871833333333,1,0.0108211834642457,12.796885219213893,19.139760966739907,-6.342875747526016,0.0016369229337847,71.60428571428565,0.0386815236506372,0.4140615967788899,0.2330790007876391,0.4878196094221872,0.0576718209816516,45.95118085972751,-0.0009139482180958,0.39999999999999997,up,-0.17929842149493702,normal,0.0,neutral,-0.7669209992123609,low
2024-11-26 03:00:00,3444.6,3447.56,3421.05,3434.18,4945.062909,3458.2,3403.433666666667,1,-0.0238260375213189,10.883684276972415,17.488545628786408,-6.604861351813991,-0.0050296389437758,70.14857142857136,0.0361181015522661,0.3063466413326122,0.3517065258328311,0.433309844976846,0.057853694331689,45.41736463114841,-0.0031486291110617,-0.19999999999999996,sideways,-0.23368626261280534,normal,0.0,neutral,-0.6482934741671689,low
2024-11-26 04:00:00,3434.19,3438.7,3415.09,3420.36,3390.05057,3458.6045000000004,3403.552333333333,1,-0.0181733631486334,8.158256937302212,15.62248789048957,-7.464230953187357,0.0015695461200586,63.54428571428564,0.0355817764336193,0.1857541565441682,0.2424016835509009,0.3637507549828873,0.0580874527827479,51.50872171917792,-0.0040323694153358,-0.19999999999999996,sideways,-0.2450654129131088,normal,0.0,neutral,-0.7575983164490991,low
2024-11-26 05:00:00,3420.37,3432.96,3410.02,3431.91,4511.88101,3456.3659999999995,3403.677,1,-0.0086943711889915,6.851346549386108,13.868259622268878,-7.016913072882771,0.001830314919256,51.64642857142852,0.0357488342105228,0.3006631221555914,0.337908974358631,0.421884437286087,0.0578919610362742,35.9783706309651,0.0033711488130117,-0.19999999999999996,sideways,-0.24152096666935308,normal,0.0,neutral,-0.662091025641369,low
2024-11-26 06:00:00,3432.01,3443.22,3417.0,3423.75,4098.174557,3452.524,3403.6763333333333,1,-0.0070935354865278,5.0983957149856,12.114286840812223,-7.015891125826624,-0.007079137859032,47.321428571428505,0.0346235769156846,0.2572684317748748,0.3279146152616112,0.3808133682303197,0.0580299379335523,39.33124421337506,-0.0023805159104919,-0.19999999999999996,sideways,-0.2653954253499081,normal,0.0,neutral,-0.6720853847383887,low
2024-11-26 07:00:00,3423.46,3424.0,3382.4,3394.68,8586.109285,3448.6770000000006,3403.457,1,-0.0200143764019158,1.347925451966148,9.96101456304301,-8.613089111076862,-0.0146095366922013,45.85785714285706,0.0376249711268841,0.077239293854741,0.6983853386640045,0.234497684719145,0.0585268714576925,38.32009159351897,-0.0085269412860965,-0.19999999999999996,sideways,-0.2017151787005026,normal,-1.0,oversold,-0.30161466133599546,low
2024-11-26 08:00:00,3394.68,3397.39,3351.41,3373.33,13763.854037,3443.2535000000003,3402.922833333333,1,-0.0366840958481233,-3.308972052701847,7.307017239894039,-10.615989292595886,-0.0177189314479729,46.027857142857066,0.0415814328363491,0.00150032489741,1.1002425686337958,0.1270384537950463,0.0588972914004855,37.34194333626337,-0.0063091132606253,-0.19999999999999996,sideways,-0.1177713713267391,normal,-1.0,oversold,0.10024256863379577,normal
2024-11-26 09:00:00,3373.21,3390.93,3343.51,3357.32,11120.620948,3437.304,3401.919666666667,1,-0.023858951322622,-8.196980387667281,4.206217714381775,-12.403198102049055,-0.0184308084529113,45.50714285714279,0.0465050602529675,-0.0122832668805724,0.9037603095775396,0.067942536652563,0.0605423373404977,31.977431669988743,-0.0047573503882563,-0.19999999999999996,sideways,-0.013307316878279907,normal,-1.0,oversold,-0.09623969042246039,normal
2024-11-26 10:00:00,3357.01,3368.38,3314.21,3318.22,12511.16975,3432.8085,3400.456666666667,1,-0.0386262364046194,-15.052291984718067,0.3545157745618059,-15.406807759279872,-0.0331273256000302,46.04928571428565,0.0565912049862664,-0.1102206727861864,1.1107925833949264,0.0172428620571025,0.0700857688760841,19.128182704920675,-0.0117145420869856,-0.19999999999999996,sideways,0.19169126983855378,normal,-1.0,oversold,0.11079258339492637,normal
2024-11-26 11:00:00,3317.61,3331.36,3280.27,3323.99,16855.075851,3423.108,3399.287166666667,1,-0.0266500732064421,-19.79144161790873,-3.6746757039323015,-16.11676591397643,-0.0291376414749909,43.304999999999936,0.0582870704367137,-0.0115882885318035,1.707420461926889,0.1640525328330198,0.0801747297675384,26.027340341546363,0.0017373739919033,-0.19999999999999996,sideways,0.20280719319937468,normal,-1.0,oversold,0.7074204619268889,high
2024-11-26 12:00:00,3323.19,3339.98,3299.63,3311.9,8050.685382,3414.5195,3397.5255,1,-0.0332025548510642,-24.24335154000528,-7.788410871146898,-16.45494066885838,-0.0243852145121188,39.70214285714279,0.0630623591731716,0.0086596109476825,0.9249587544970144,0.1405840259567095,0.0679338144267641,20.98088113050697,-0.0036438257346169,-0.19999999999999996,sideways,0.2434631866887731,normal,-1.0,oversold,-0.07504124550298563,normal
2024-11-26 13:00:00,3311.89,3335.64,3302.03,3311.61,4690.495734,3406.9995000000004,3395.5038333333337,1,-0.0396008305879076,-27.478171546889826,-11.726363006295484,-15.75180854059434,-0.0182964607672536,37.650714285714194,0.0673107151109297,0.0720656164301624,0.5670179535317398,0.1392950797813241,0.0679397634383276,24.702715928553857,-8.756686415061761e-05,-0.19999999999999996,sideways,0.2855127190375988,normal,-1.0,oversold,-0.4329820464682602,low
